id;name;1992K1;1992K2;1992K3;1992K4;1993K1;1993K2;1993K3;1993K4;1994K1;1994K2;1994K3;1994K4;1995K1;1995K2;1995K3;1995K4;1996K1;1996K2;1996K3;1996K4;1997K1;1997K2;1997K3;1997K4;1998K1;1998K2;1998K3;1998K4;1999K1;1999K2;1999K3;1999K4;2000K1;2000K2;2000K3;2000K4;2001K1;2001K2;2001K3;2001K4;2002K1;2002K2;2002K3;2002K4;2003K1;2003K2;2003K3;2003K4;2004K1;2004K2;2004K3;2004K4;2005K1;2005K2;2005K3;2005K4;2006K1;2006K2;2006K3;2006K4;2007K1;2007K2;2007K3;2007K4;2008K1;2008K2;2008K3;2008K4;2009K1;2009K2;2009K3;2009K4;2010K1;2010K2;2010K3;2010K4;2011K1;2011K2;2011K3;2011K4;2012K1;2012K2;2012K3;2012K4;2013K1;2013K2;2013K3;2013K4;2014K1;2014K2;2014K3;2014K4;2015K1;2015K2;2015K3;2015K4;2016K1;2016K2;2016K3;2016K4;2017K1;2017K2;2017K3;2017K4;2018K1;2018K2;2018K3;2018K4;2019K1;2019K2;2019K3;2019K4;2020K1;2020K2;2020K3
756;Ikast-Brande;5012;4604;4503;3719;4730;4604;4372;5177;5262;5278;5052;5226;5224;5775;5732;5978;5185;5084;5463;5418;5719;6418;5984;5816;6031;6178;6425;6275;7111;6995;6748;7224;7046;7573;7933;8099;8343;7108;6866;7695;7403;7952;7598;7627;7420;8434;8251;7983;7725;0;0;9237;8546;10223;0;8378;8527;8584;9780;10573;9386;0;9625;11285;12477;12129;12001;12406;10667;12436;0;9673;9561;11357;10691;10273;0;0;8713;11848;0;0;11202;11860;10054;10722;0;10551;0;10415;0;0;10249;11186;10843;0;13026;11235;12802;11449;10843;11721;11070;11261;0;12279;12111;12904;9935;0;0;10508;0;0;0
665;Lemvig;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3609;0;3566;4604;3533;0;4830;5883;6452;6719;6229;5720;6372;0;6655;6169;7206;6615;0;6777;7326;7085;0;8059;6624;6609;6886;7394;0;6825;7644;7297;7337;0;0;0;0;10104;0;10365;0;0;0;0;12438;14103;0;0;0;0;0;14071;0;0;0;0;0;0;0;0;13550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9526;0;0;0;0
760;Ringkøbing-Skjern;2446;2479;2679;2700;2563;2898;3337;3578;3322;3954;3121;3387;3104;3756;3613;3850;3327;3749;3571;3897;3281;3984;4173;4896;4498;4437;4115;3568;3852;4575;4321;4269;4431;4233;4894;4980;5621;5238;3267;5511;4718;6146;4794;4842;6985;8611;6315;4946;0;11006;0;11052;9684;12181;8883;10308;12542;12949;10894;10611;12312;12764;11996;9895;11985;11335;10658;8209;0;13922;9078;11247;0;11688;11615;9685;13744;13035;0;0;0;11420;0;0;11596;9402;10378;7105;0;10621;8394;0;0;12504;12714;8997;8472;10146;11222;9679;13585;10437;0;11279;13396;13941;10948;17245;11935;13517;14042;11901;0;0;0
779;Skive;0;7833;6568;4192;4453;0;4359;0;5500;5397;4297;4316;0;5272;7993;5319;4885;5229;5556;5608;5342;5990;5593;4456;5904;5782;6280;7671;6040;5269;6662;5894;5937;6503;6106;5962;6634;6539;0;6464;6586;0;0;0;5561;7063;5553;6010;0;7826;0;0;8366;0;0;0;0;0;0;0;0;0;0;0;0;0;9797;0;0;9952;0;0;10451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10486;0;0;9696;0;0;0;0;0;7524;0;0;0;7845;0;0;0
671;Struer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8236;6864;0;0;7298;0;7001;9914;0;0;14099;0;0;0;0;0;0;0;0;0;6387;0;0;0;0;0;0;0;0;0;0;8944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6893;0;0;0
791;Viborg;4812;4671;4608;4167;5447;5507;4908;4300;5282;5121;4900;5181;4965;5581;5193;6223;5357;5068;5396;5620;6496;6025;5818;6105;6376;6323;6007;7254;7424;7187;7685;7715;7939;7249;7574;7847;7808;7097;7277;7058;8158;8072;7322;8099;8375;8019;8909;8077;8774;8829;9077;8797;9391;10470;10638;10363;10067;11372;10875;9325;12253;12582;14093;11370;13100;11986;13161;11415;12524;12655;11933;11667;11403;12722;11824;10505;10519;10997;9571;12048;10726;10730;10683;11609;9642;12461;11826;12605;10053;10442;11459;9870;10565;13609;11774;11273;11542;10178;11950;9586;13259;12148;11490;11233;10835;12963;12961;11657;12169;11794;12620;13027;12258;12884;12128
810;Brønderslev;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8421;0;8356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7763;0;0;0;0;0;0;0;0;0;0
813;Frederikshavn;4125;4412;4079;3990;3699;4538;4042;5653;4552;5317;4877;4113;4996;4916;4897;5557;4239;5100;5346;5043;5096;5977;5929;8305;6690;6451;5362;5608;9239;7710;6378;6214;6270;7036;6017;7079;7608;6595;7384;5941;6552;7684;6763;6471;6239;7023;6968;7898;7448;8169;7794;7630;8924;8929;9718;11052;12198;10450;0;12363;9493;13867;13900;14919;11870;12760;12840;15364;10605;9845;13432;14647;13933;13173;12837;8446;9698;13867;0;0;10335;12284;13032;13952;0;13185;13982;13029;11769;0;12440;20491;11057;13695;11839;13430;15153;14671;18022;14259;15546;14936;10529;10276;15661;14692;14287;18379;9872;15932;19568;16184;14533;18822;20780
860;Hjørring;5266;6387;4533;6376;4532;5049;5928;4503;5260;6370;5048;5428;5307;4538;6183;5854;5030;5538;6603;5993;6020;5943;6271;5676;5874;6439;6442;6918;9254;6360;7103;6162;5595;6929;7045;7754;7946;8705;8312;7234;7133;9660;8372;8227;7384;11530;7459;9534;7949;7424;0;9709;8107;8835;10804;11913;8997;9335;10597;10732;0;12701;11748;9404;0;12145;0;0;0;12753;0;0;10376;10122;11004;10880;10723;10840;0;12040;0;10380;10074;11598;8231;10442;8565;11256;6251;5585;8884;10847;12179;11268;10637;12027;12003;11561;11730;10944;10565;10827;11038;11640;10712;10643;11221;11766;12353;10306;11231;12128;12965;11534;11667
849;Jammerbugt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9092;8373;0;0;0;0;6811;0;11007;8310;7775;0;0;0;0;0;6699;0;7646;0;0;0;12689;14886;11800;9487;13942;8195;9726;10512;9777;9155;9750;9856;10149;9917;9080;7498;9937;9574;8340;14823;11982;11910;11108;10278;11639;11824;11747;11599;16394;14487;12056;13097;16319;12817;16273;12888;12807;16371
825;Læsø;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
846;Mariagerfjord;0;4631;0;7408;0;0;0;4285;3581;0;0;0;5209;4731;5708;5191;4947;5575;6819;6937;4866;0;6087;7083;6010;6257;6528;5480;6188;9538;6758;7368;6435;8218;6786;8247;7537;9026;8353;7946;7441;8695;0;10377;7179;9382;7151;8135;8737;0;0;0;0;9902;7793;0;0;9285;8665;0;0;0;0;0;0;12495;0;0;0;10613;0;0;12688;0;15409;9755;0;0;0;0;0;11312;8715;0;0;0;0;0;0;0;0;0;0;11836;10842;0;0;0;10530;0;0;0;0;0;0;12434;0;0;7893;0;0;0;0;0;0
773;Morsø;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
840;Rebild;0;0;3353;3700;0;0;4451;4128;3062;3953;4345;3620;3992;7315;4695;4316;5155;4022;4812;0;4948;5337;4497;0;5815;5777;5990;5904;5676;6278;6628;6255;5826;0;6810;6707;6074;6826;7402;6693;5994;0;6813;5824;0;6444;6580;6774;7363;6852;0;0;0;0;0;0;0;0;8705;0;7575;0;0;0;10776;0;0;0;0;9310;0;0;0;0;0;8166;0;10917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11933;0;0;0;0;0;0;0;0;0;0;11274;0;0;0;0;0;0;0;0
787;Thisted;3129;3161;2635;2886;3193;3005;3915;3069;3739;3498;3119;3509;3048;4586;3679;4403;3654;3766;3085;4693;4504;5001;4007;4189;4727;4930;4620;4678;5217;5714;5398;5160;5380;5799;4991;4635;5524;5613;5081;5079;5140;6742;6086;5598;6429;7949;6254;5905;7575;0;7550;8218;7939;8412;0;7725;0;0;11585;0;9517;12889;9223;8503;7959;10355;11138;0;9342;0;0;0;0;11447;10767;0;0;0;9678;0;0;0;10107;9876;0;7829;0;0;0;8977;0;7963;0;9730;0;8906;7860;9047;10262;8221;9217;9617;12704;10548;7973;10773;9225;0;10123;9820;9729;0;0;0;0
820;Vesthimmerlands;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12241;0;0;0;12942;10536;0;0;0;0;12056;0;0;0;12423;0;0;9043;8657;0;12180;10160;13152;12309;0;12864;0;0;13466;0;0;0
851;Aalborg;4787;4681;4567;4475;4691;4691;5075;5116;5087;5453;5255;5199;5134;5388;5157;5572;5533;5756;5728;5815;6166;6493;6745;6878;7209;7698;7806;8168;8204;8525;8849;8997;8452;9237;9153;9119;9035;9164;9397;9396;9338;9740;9680;9344;9253;9625;9877;9872;10130;10411;10557;10833;10881;11785;12547;12584;13356;13710;14078;14256;14521;15104;14592;14041;14147;14475;13569;12534;13361;12686;12839;13279;12813;13475;13145;13464;13278;13293;12727;13059;12926;13380;12875;14192;13890;14171;14898;14298;13957;14715;14815;15754;15799;16883;16334;17047;17379;18453;18160;19108;18727;19795;20407;20833;20616;20966;19610;19433;19566;19668;19500;19781;19108;19563;19860
